filename,xmin,ymin,xmax,ymax,width,height,class
001343.jpg,224,168,268,206,500,375,tvmonitor
001343.jpg,230,200,281,308,500,375,chair
001343.jpg,8,203,189,308,500,375,sofa
001343.jpg,1,245,46,375,500,375,sofa
007732.jpg,341,217,487,375,500,375,chair
007732.jpg,114,209,183,298,500,375,chair
007732.jpg,237,110,320,176,500,375,tvmonitor
003554.jpg,75,126,436,250,500,333,aeroplane
007054.jpg,17,13,375,500,375,500,person
009079.jpg,7,36,422,372,500,375,person
009079.jpg,3,175,224,375,500,375,person
009079.jpg,454,208,500,356,500,375,person
009079.jpg,84,4,218,135,500,375,person
007040.jpg,220,171,334,302,500,425,person
007040.jpg,254,168,289,212,500,425,head
007040.jpg,271,247,291,265,500,425,hand
007040.jpg,250,256,265,268,500,425,hand
007040.jpg,156,32,444,153,500,425,car
005657.jpg,1,14,490,331,500,331,person
005657.jpg,191,14,322,197,500,331,head
005657.jpg,393,195,487,288,500,331,hand
005657.jpg,1,137,131,317,500,331,hand
004549.jpg,139,112,227,190,500,375,tvmonitor
004549.jpg,354,147,499,270,500,375,chair
004549.jpg,2,280,500,375,500,375,sofa
002886.jpg,4,59,280,372,500,375,person
002886.jpg,240,107,355,371,500,375,person
002886.jpg,262,79,433,375,500,375,person
002886.jpg,327,74,498,372,500,375,person
005131.jpg,76,1,373,375,500,375,cat
006438.jpg,192,97,359,225,500,332,car
006438.jpg,1,87,40,140,500,332,car
008415.jpg,267,139,379,310,500,349,dog
008415.jpg,36,104,206,217,500,349,dog
000061.jpg,274,11,437,279,500,333,boat
000061.jpg,184,214,281,252,500,333,boat
007068.jpg,2,295,356,500,357,500,car
007068.jpg,3,157,357,342,357,500,car
007068.jpg,2,110,357,186,357,500,car
007068.jpg,34,74,357,133,357,500,car
007068.jpg,63,46,338,118,357,500,car
007068.jpg,94,24,321,75,357,500,car
007068.jpg,105,8,311,53,357,500,car
007068.jpg,111,2,289,23,357,500,car
000707.jpg,93,150,134,187,375,500,tvmonitor
000707.jpg,292,289,363,500,375,500,tvmonitor
000707.jpg,78,176,139,281,375,500,chair
009045.jpg,204,106,259,181,500,375,person
009045.jpg,252,104,311,156,500,375,person
009045.jpg,295,103,336,142,500,375,person
009045.jpg,335,108,366,145,500,375,person
009045.jpg,380,104,429,161,500,375,person
009045.jpg,429,107,494,224,500,375,person
009045.jpg,196,167,285,276,500,375,person
009045.jpg,1,82,500,375,500,375,car
002104.jpg,224,16,380,330,500,332,person
002104.jpg,38,82,478,302,500,332,motorbike
000713.jpg,80,168,254,312,500,336,boat
000713.jpg,184,160,472,269,500,336,boat
006362.jpg,40,28,406,332,500,375,car
006362.jpg,1,114,146,277,500,375,car
009051.jpg,1,178,28,222,500,375,tvmonitor
009051.jpg,54,198,312,307,500,375,sofa
009051.jpg,141,234,243,334,500,375,chair
009051.jpg,272,226,344,295,500,375,chair
009051.jpg,281,255,406,368,500,375,chair
009051.jpg,94,260,215,375,500,375,chair
006404.jpg,121,232,176,270,320,500,cow
009737.jpg,16,105,498,330,500,332,sofa
009737.jpg,397,1,500,84,500,332,car
008429.jpg,148,127,370,188,500,339,car
002662.jpg,120,170,491,378,500,378,diningtable
002662.jpg,373,42,500,293,500,378,person
002662.jpg,461,220,500,378,500,378,person
002662.jpg,212,14,327,174,500,378,person
002662.jpg,142,34,210,172,500,378,person
002662.jpg,92,55,156,170,500,378,person
002662.jpg,5,53,227,368,500,378,person
006363.jpg,118,108,220,469,335,500,bottle
006363.jpg,179,64,271,383,335,500,bottle
006363.jpg,50,64,143,388,335,500,bottle
000712.jpg,3,93,383,273,500,341,train
004574.jpg,56,250,203,450,334,500,chair
004574.jpg,56,125,206,330,334,500,person
004212.jpg,88,176,250,312,500,375,cat
004212.jpg,454,115,500,291,500,375,pottedplant
000060.jpg,1,137,427,333,500,334,car
000060.jpg,1,62,479,235,500,334,car
000060.jpg,1,27,422,141,500,334,car
000060.jpg,44,7,458,134,500,334,car
000060.jpg,199,6,475,98,500,334,car
006411.jpg,384,142,493,243,500,375,tvmonitor
006411.jpg,1,209,139,375,500,375,sofa
002677.jpg,3,3,319,375,333,500,cat
006377.jpg,79,117,391,282,500,333,train
001418.jpg,32,34,344,473,405,480,dog
004548.jpg,141,58,414,272,500,367,dog
002139.jpg,194,1,400,338,400,500,bottle
001430.jpg,1,269,250,374,500,375,diningtable
001430.jpg,100,154,235,286,500,375,person
001430.jpg,211,146,303,352,500,375,person
001430.jpg,245,154,398,374,500,375,person
001430.jpg,56,174,100,220,500,375,pottedplant
001430.jpg,316,1,418,66,500,375,tvmonitor
001430.jpg,344,83,428,214,500,375,pottedplant
008372.jpg,200,93,359,182,500,332,aeroplane
007727.jpg,2,66,77,191,480,318,person
007727.jpg,180,21,281,203,480,318,person
007727.jpg,176,103,280,291,480,318,horse
007727.jpg,7,99,84,276,480,318,horse
000048.jpg,58,107,291,465,375,500,bird
000048.jpg,2,1,302,500,375,500,person
005130.jpg,115,131,324,433,500,500,bird
005124.jpg,179,68,500,324,500,324,cow
005124.jpg,3,33,271,324,500,324,person
003555.jpg,405,261,427,288,500,375,pottedplant
003555.jpg,375,265,397,290,500,375,pottedplant
003555.jpg,337,265,359,296,500,375,pottedplant
003555.jpg,288,270,315,297,500,375,pottedplant
003555.jpg,236,272,259,304,500,375,pottedplant
003555.jpg,438,241,500,301,500,375,car
002893.jpg,1,6,494,375,500,375,motorbike
009078.jpg,114,248,391,338,500,368,car
009078.jpg,219,252,251,280,500,368,person
009078.jpg,201,225,254,247,500,368,car
009078.jpg,456,245,483,279,500,368,pottedplant
003233.jpg,1,78,498,344,500,375,aeroplane
007900.jpg,187,116,325,286,500,375,dog
007900.jpg,5,3,499,375,500,375,sofa
007914.jpg,62,114,352,414,375,500,bird
009939.jpg,40,114,291,225,500,375,sofa
009939.jpg,259,146,475,323,500,375,sofa
009087.jpg,16,172,93,226,500,375,pottedplant
009087.jpg,25,229,89,279,500,375,pottedplant
009087.jpg,5,274,106,374,500,375,pottedplant
009087.jpg,221,117,336,375,500,375,person
009087.jpg,259,117,304,176,500,375,head
009087.jpg,264,232,276,249,500,375,hand
009087.jpg,275,228,301,252,500,375,hand
009087.jpg,220,123,269,199,500,375,person
009087.jpg,219,119,262,187,500,375,head
009087.jpg,137,197,158,222,500,375,hand
009087.jpg,306,198,335,222,500,375,hand
009087.jpg,119,141,232,375,500,375,person
009087.jpg,185,140,227,198,500,375,head
009087.jpg,153,300,178,325,500,375,hand
009087.jpg,158,324,170,338,500,375,hand
009087.jpg,256,199,344,351,500,375,cat
009087.jpg,428,301,500,375,500,375,chair
000935.jpg,67,207,111,243,500,375,car
000935.jpg,169,157,183,170,500,375,car
000935.jpg,421,190,452,207,500,375,car
000935.jpg,380,196,419,216,500,375,car
000935.jpg,12,129,37,141,500,375,car
000935.jpg,3,131,15,148,500,375,car
005695.jpg,71,129,331,499,375,500,person
005695.jpg,111,130,199,252,375,500,head
005695.jpg,256,340,309,398,375,500,hand
005695.jpg,244,265,273,317,375,500,hand
005695.jpg,171,196,330,486,375,500,person
005695.jpg,179,197,245,276,375,500,head
005695.jpg,181,367,221,401,375,500,hand
005695.jpg,294,440,326,489,375,500,foot
002844.jpg,141,37,500,248,500,325,train
001395.jpg,35,24,499,375,500,375,cat
009911.jpg,75,137,417,265,500,400,aeroplane
007928.jpg,30,113,70,212,500,328,person
007928.jpg,450,133,472,205,500,328,person
007928.jpg,361,144,389,198,500,328,person
007928.jpg,341,144,368,197,500,328,person
007928.jpg,358,136,374,162,500,328,person
007928.jpg,288,142,308,165,500,328,person
007928.jpg,214,143,231,164,500,328,person
007928.jpg,190,145,219,196,500,328,person
007928.jpg,163,140,185,166,500,328,person
007928.jpg,139,141,169,197,500,328,person
007928.jpg,1,141,30,197,500,328,person
009905.jpg,43,97,465,236,500,361,aeroplane
009905.jpg,1,146,100,216,500,361,aeroplane
003596.jpg,78,107,429,304,500,375,car
003596.jpg,233,72,286,96,500,375,car
003596.jpg,309,79,346,96,500,375,car
005859.jpg,2,3,298,375,500,375,person
000921.jpg,163,77,500,291,500,375,cat
000921.jpg,127,66,299,223,500,375,chair
000921.jpg,143,4,500,375,500,375,chair
001168.jpg,1,1,403,375,500,375,person
001168.jpg,279,73,500,375,500,375,person
000276.jpg,129,163,230,319,375,500,person
000276.jpg,162,373,260,500,375,500,person
000276.jpg,32,373,140,500,375,500,person
007519.jpg,426,193,500,375,500,375,pottedplant
007519.jpg,238,164,309,187,500,375,pottedplant
007519.jpg,99,161,192,185,500,375,pottedplant
004010.jpg,1,134,500,362,500,418,sofa
004010.jpg,118,8,450,418,500,418,person
004010.jpg,250,13,298,79,500,418,head
004010.jpg,275,244,296,312,500,418,hand
004010.jpg,256,243,277,312,500,418,hand
004010.jpg,119,379,195,417,500,418,foot
004010.jpg,402,368,450,413,500,418,foot
002461.jpg,164,49,320,270,500,375,cat
002461.jpg,1,2,241,266,500,375,sofa
002307.jpg,193,119,486,259,500,333,car
002307.jpg,351,142,397,175,500,333,person
004776.jpg,77,58,428,353,500,375,train
006161.jpg,29,160,494,332,500,333,diningtable
006161.jpg,156,120,293,159,500,333,diningtable
006161.jpg,312,69,398,196,500,333,person
006161.jpg,384,103,498,312,500,333,person
006161.jpg,348,76,446,234,500,333,person
006161.jpg,67,73,180,217,500,333,person
006161.jpg,1,68,109,316,500,333,person
006161.jpg,222,26,266,101,500,333,person
006161.jpg,259,64,316,160,500,333,person
006161.jpg,112,64,159,158,500,333,person
006161.jpg,344,8,395,103,500,333,person
009252.jpg,40,200,500,369,500,369,sofa
009252.jpg,325,29,423,155,500,369,pottedplant
009252.jpg,235,150,256,214,500,369,chair
009252.jpg,154,154,221,220,500,369,chair
006175.jpg,207,88,295,199,500,275,person
009246.jpg,97,36,354,206,461,500,bird
009520.jpg,458,155,500,308,500,359,chair
009520.jpg,281,237,386,329,500,359,chair
009520.jpg,136,173,179,313,500,359,chair
009520.jpg,3,201,112,256,500,359,chair
009520.jpg,270,75,496,359,500,359,person
009520.jpg,299,74,341,130,500,359,head
009520.jpg,346,182,372,208,500,359,hand
009520.jpg,364,189,389,206,500,359,hand
009520.jpg,374,323,408,359,500,359,foot
009520.jpg,425,294,495,336,500,359,foot
009520.jpg,128,72,312,359,500,359,person
009520.jpg,158,71,199,125,500,359,head
009520.jpg,186,104,209,131,500,359,hand
009520.jpg,207,187,230,209,500,359,hand
009520.jpg,242,327,311,359,500,359,foot
009520.jpg,2,77,150,307,500,359,person
009520.jpg,26,75,65,127,500,359,head
009520.jpg,74,178,95,195,500,359,hand
009520.jpg,46,183,70,202,500,359,hand
009520.jpg,22,273,55,306,500,359,foot
009520.jpg,115,240,149,268,500,359,foot
000262.jpg,343,96,500,196,500,196,car
003743.jpg,84,145,292,273,500,281,sofa
003743.jpg,1,163,63,280,500,281,sofa
009508.jpg,175,318,228,385,374,500,train
001154.jpg,1,233,174,375,500,375,sofa
001154.jpg,134,230,171,274,500,375,pottedplant
007525.jpg,134,185,404,337,500,400,car
007243.jpg,3,43,371,372,500,375,horse
007243.jpg,63,130,266,373,500,375,person
007243.jpg,249,178,360,374,500,375,person
001632.jpg,11,103,450,371,500,375,horse
005454.jpg,89,82,227,271,500,375,tvmonitor
005454.jpg,363,174,500,375,500,375,chair
005454.jpg,461,60,500,142,500,375,chair
005454.jpg,1,184,77,374,500,375,chair
004992.jpg,54,57,480,294,500,375,dog
005440.jpg,1,176,444,243,500,335,train
004986.jpg,143,291,178,308,375,500,chair
004986.jpg,140,305,185,392,375,500,chair
003031.jpg,6,89,493,315,500,375,cat
003031.jpg,310,5,500,167,500,375,person
008164.jpg,6,96,233,375,500,375,person
008164.jpg,153,68,369,344,500,375,person
008164.jpg,342,90,500,247,500,375,person
008164.jpg,409,163,440,277,500,375,bottle
008164.jpg,461,159,489,266,500,375,bottle
001140.jpg,257,312,323,407,375,500,dog
001140.jpg,57,298,157,465,375,500,dog
001140.jpg,169,64,260,402,375,500,person
008602.jpg,1,24,327,211,500,375,sofa
008602.jpg,1,91,122,331,500,375,person
008602.jpg,150,144,295,374,500,375,person
008602.jpg,276,78,500,375,500,375,person
005326.jpg,197,197,237,269,500,376,person
005326.jpg,341,176,361,235,500,376,person
005326.jpg,440,183,453,210,500,376,person
005326.jpg,424,184,438,216,500,376,person
005326.jpg,397,185,412,200,500,376,person
005326.jpg,60,223,181,283,500,376,cow
005326.jpg,34,225,143,277,500,376,cow
005326.jpg,257,215,337,262,500,376,cow
005326.jpg,235,220,263,248,500,376,cow
005326.jpg,379,199,412,231,500,376,cow
005326.jpg,361,197,383,229,500,376,cow
005326.jpg,413,193,427,216,500,376,cow
008831.jpg,12,241,276,403,500,437,bicycle
008831.jpg,257,253,497,404,500,437,bicycle
009291.jpg,61,245,374,500,375,500,motorbike
009291.jpg,51,150,346,475,375,500,person
009291.jpg,88,93,193,429,375,500,person
009291.jpg,182,128,219,192,375,500,person
009291.jpg,201,164,239,203,375,500,person
009285.jpg,3,61,433,344,500,375,cat
001801.jpg,310,194,404,291,500,375,motorbike
001801.jpg,176,175,291,324,500,375,motorbike
001801.jpg,118,174,160,235,500,375,motorbike
001801.jpg,87,163,119,206,500,375,motorbike
001801.jpg,323,156,389,235,500,375,person
001801.jpg,194,143,257,280,500,375,person
001801.jpg,125,151,157,214,500,375,person
001801.jpg,96,151,118,194,500,375,person
001801.jpg,1,163,60,219,500,375,car
001801.jpg,40,159,65,178,500,375,car
001801.jpg,319,174,435,229,500,375,car
001801.jpg,1,206,43,365,500,375,car
001801.jpg,74,162,86,184,500,375,motorbike
001801.jpg,164,168,186,209,500,375,motorbike
006808.jpg,33,11,266,375,500,375,person
006808.jpg,122,60,191,158,500,375,head
006808.jpg,176,15,215,66,500,375,hand
006808.jpg,67,12,120,67,500,375,hand
003970.jpg,96,115,230,437,318,480,horse
003970.jpg,93,88,254,293,318,480,person
000289.jpg,49,99,337,231,500,333,car
003780.jpg,104,167,185,232,375,500,tvmonitor
003780.jpg,280,218,365,346,375,500,tvmonitor
003780.jpg,72,170,108,231,375,500,tvmonitor
003780.jpg,90,202,207,375,375,500,person
003780.jpg,126,203,186,276,375,500,head
003780.jpg,175,331,208,356,375,500,hand
003780.jpg,2,91,111,350,375,500,person
003780.jpg,52,92,111,163,375,500,head
003780.jpg,45,224,73,250,375,500,hand
003780.jpg,88,171,111,198,375,500,hand
003780.jpg,68,312,207,481,375,500,cat
004789.jpg,201,117,316,234,500,332,horse
004789.jpg,225,93,282,199,500,332,person
005497.jpg,2,167,334,500,334,500,dog
004951.jpg,51,142,500,262,500,375,train
004951.jpg,17,162,82,253,500,375,train
007280.jpg,203,103,345,177,500,333,aeroplane
007280.jpg,142,121,281,195,500,333,aeroplane
007294.jpg,270,172,361,252,500,312,car
005483.jpg,63,72,376,230,450,285,car
005483.jpg,1,150,89,257,450,285,car
008819.jpg,131,79,294,450,375,500,dog
000302.jpg,488,276,500,320,500,375,car
000302.jpg,475,251,486,273,500,375,car
000302.jpg,279,225,478,340,500,375,car
000302.jpg,245,230,316,280,500,375,car
000302.jpg,1,241,87,375,500,375,car
000302.jpg,133,244,184,367,500,375,person
000302.jpg,121,273,213,367,500,375,motorbike
006773.jpg,4,127,440,333,500,375,aeroplane
006773.jpg,3,200,25,260,500,375,boat
009440.jpg,259,82,500,375,500,375,person
009440.jpg,1,27,204,375,500,375,person
004164.jpg,176,154,233,221,500,375,chair
004164.jpg,337,135,404,206,500,375,tvmonitor
004164.jpg,5,235,427,366,500,375,sofa
002273.jpg,116,51,190,181,320,212,horse
002273.jpg,121,14,186,118,320,212,person
009326.jpg,101,109,314,211,500,333,car
000464.jpg,71,252,216,314,375,500,cow
000464.jpg,58,202,241,295,375,500,cow
006001.jpg,2,3,500,315,500,375,train
000470.jpg,194,89,415,335,500,375,horse
000470.jpg,160,92,328,312,500,375,horse
000470.jpg,443,130,500,270,500,375,horse
000470.jpg,145,132,173,230,500,375,person
002267.jpg,65,194,165,308,500,333,sheep
002267.jpg,370,183,394,204,500,333,sheep
002267.jpg,348,184,368,202,500,333,sheep
005508.jpg,89,131,275,500,375,500,person
005508.jpg,187,130,230,192,375,500,head
005508.jpg,119,296,147,323,375,500,hand
005508.jpg,220,289,250,319,375,500,hand
005508.jpg,174,465,203,500,375,500,foot
005508.jpg,141,421,178,487,375,500,foot
005508.jpg,127,361,242,476,375,500,chair
002501.jpg,6,124,262,375,500,375,chair
002501.jpg,212,135,500,358,500,375,sofa
002501.jpg,81,117,205,373,500,375,person
002501.jpg,245,125,498,372,500,375,person
002501.jpg,295,92,496,262,500,375,person
004170.jpg,77,189,411,250,500,335,boat
004170.jpg,335,153,368,207,500,335,person
004170.jpg,312,174,342,214,500,335,person
004170.jpg,125,140,157,196,500,335,person
004170.jpg,156,143,211,219,500,335,person
004170.jpg,185,140,213,218,500,335,person
007479.jpg,5,24,500,261,500,329,car
007479.jpg,82,48,125,69,500,329,car
001008.jpg,220,154,300,280,500,375,motorbike
009454.jpg,181,234,344,375,500,375,chair
009454.jpg,301,151,376,232,500,375,tvmonitor
005246.jpg,84,48,493,387,500,387,bird
002529.jpg,1,92,497,375,500,375,diningtable
002529.jpg,1,152,227,266,500,375,person
004158.jpg,290,183,334,306,500,333,bottle
004158.jpg,181,158,216,282,500,333,bottle
004158.jpg,233,160,268,287,500,333,bottle
004158.jpg,1,47,117,333,500,333,person
004158.jpg,89,55,245,253,500,333,person
004158.jpg,389,72,500,321,500,333,person
007451.jpg,108,67,230,213,500,375,pottedplant
007451.jpg,131,269,199,338,500,375,pottedplant
007451.jpg,408,272,500,375,500,375,pottedplant
007451.jpg,244,4,323,138,500,375,pottedplant
006029.jpg,2,52,51,121,500,375,tvmonitor
006029.jpg,140,33,175,99,500,375,person
006029.jpg,26,39,174,142,500,375,person
006029.jpg,132,33,217,136,500,375,person
006029.jpg,225,46,252,82,500,375,pottedplant
006029.jpg,252,38,283,72,500,375,pottedplant
006029.jpg,358,14,442,68,500,375,pottedplant
006029.jpg,261,39,377,124,500,375,chair
006029.jpg,1,109,500,375,500,375,sofa
006029.jpg,150,132,490,307,500,375,person
006029.jpg,52,217,371,309,500,375,dog
001746.jpg,1,236,153,301,500,375,car
001746.jpg,188,229,242,260,500,375,sofa
001746.jpg,308,224,374,256,500,375,sofa
008004.jpg,195,192,325,310,375,500,bus
003145.jpg,17,27,351,375,500,375,person
003145.jpg,315,39,500,375,500,375,person
001752.jpg,3,4,375,500,375,500,tvmonitor
007323.jpg,3,1,225,496,228,500,bottle
008776.jpg,160,38,296,314,500,333,bird
007445.jpg,97,152,157,218,500,334,person
007445.jpg,77,2,500,334,500,334,train
006983.jpg,210,163,406,333,500,333,boat
006983.jpg,210,93,285,174,500,333,person
006983.jpg,235,103,257,127,500,333,head
006983.jpg,235,96,257,104,500,333,hand
006983.jpg,275,162,285,176,500,333,hand
009468.jpg,87,40,247,216,320,229,horse
009468.jpg,112,32,199,135,320,229,person
003623.jpg,107,22,428,312,500,375,bird
006968.jpg,225,160,500,301,500,375,sofa
006968.jpg,158,215,267,349,500,375,dog
006968.jpg,88,53,201,297,500,375,person
006968.jpg,262,121,377,273,500,375,person
008951.jpg,3,17,375,500,375,500,dog
009497.jpg,97,106,299,374,500,375,person
009497.jpg,178,80,319,255,500,375,person
009497.jpg,403,316,417,361,500,375,bottle
009497.jpg,360,312,377,354,500,375,bottle
008979.jpg,36,41,443,351,500,384,motorbike
008979.jpg,40,31,239,322,500,384,person
008979.jpg,64,32,139,122,500,384,head
008979.jpg,199,34,229,61,500,384,hand
008979.jpg,83,166,112,194,500,384,hand
008979.jpg,190,281,237,321,500,384,foot
005285.jpg,90,118,372,342,500,375,bird
005285.jpg,382,160,500,282,500,375,bird
004825.jpg,1,12,373,500,375,500,pottedplant
001785.jpg,62,1,500,332,500,333,person
004831.jpg,111,29,361,318,500,333,person
004831.jpg,230,25,353,170,500,333,head
004831.jpg,157,145,206,202,500,333,hand
004831.jpg,109,169,148,211,500,333,foot
004831.jpg,110,272,157,315,500,333,foot
003186.jpg,1,169,214,288,500,332,sofa
003186.jpg,295,158,347,223,500,332,chair
003186.jpg,220,168,263,221,500,332,chair
003186.jpg,263,136,302,166,500,332,pottedplant
003838.jpg,4,74,166,375,500,375,person
003838.jpg,119,89,280,375,500,375,person
003838.jpg,220,64,376,375,500,375,person
003838.jpg,342,82,500,375,500,375,person
003838.jpg,338,68,388,198,500,375,person
003838.jpg,461,91,500,199,500,375,person
007486.jpg,1,66,408,207,500,333,aeroplane
006940.jpg,77,44,500,368,500,375,dog
007109.jpg,150,2,500,332,500,332,horse
007109.jpg,1,72,211,332,500,332,person
002717.jpg,170,103,278,300,500,375,bird
005078.jpg,75,13,500,375,500,375,cat
009656.jpg,181,156,324,345,500,375,bicycle
009656.jpg,207,86,327,305,500,375,person
009656.jpg,398,98,500,217,500,375,tvmonitor
006565.jpg,1,134,401,373,500,373,cat
004372.jpg,142,116,317,282,500,332,horse
004372.jpg,171,73,243,238,500,332,person
000672.jpg,12,91,495,307,500,375,car
006203.jpg,46,366,275,458,327,500,car
006203.jpg,12,351,65,395,327,500,car
001544.jpg,1,1,440,375,500,375,person
000882.jpg,82,37,500,357,500,357,dog
007653.jpg,17,165,472,282,500,332,car
007653.jpg,213,177,249,201,500,332,person
003435.jpg,255,17,500,334,500,334,person
003435.jpg,55,151,266,334,500,334,person
003421.jpg,107,322,300,500,375,500,chair
001236.jpg,69,111,432,362,500,399,horse
001236.jpg,223,28,309,253,500,399,person
007647.jpg,22,240,131,337,333,500,motorbike
007647.jpg,30,181,113,303,333,500,person
007647.jpg,111,236,333,335,333,500,car
007121.jpg,252,376,375,500,375,500,bottle
007121.jpg,109,82,266,340,375,500,person
007121.jpg,1,159,317,500,375,500,person
000896.jpg,2,189,256,294,500,375,aeroplane
005736.jpg,11,142,260,300,500,333,motorbike
005736.jpg,311,117,488,228,500,333,motorbike
005905.jpg,194,2,359,283,360,283,person
005905.jpg,2,2,246,283,360,283,person
009859.jpg,110,40,344,333,500,333,person
009681.jpg,6,94,442,262,500,375,aeroplane
009695.jpg,15,111,491,256,500,274,train
005911.jpg,2,50,500,314,500,375,bus
000699.jpg,29,205,337,377,500,381,dog
000699.jpg,102,27,366,358,500,381,dog
000699.jpg,309,130,472,362,500,381,dog
000699.jpg,1,2,500,381,500,381,chair
003390.jpg,147,116,403,340,500,375,car
003390.jpg,62,99,112,203,500,375,car
003390.jpg,104,73,143,250,500,375,person
003390.jpg,1,71,61,375,500,375,person
003390.jpg,45,89,80,168,500,375,person
009865.jpg,314,139,412,246,500,334,cow
009865.jpg,150,142,238,330,500,334,cow
009865.jpg,1,141,139,333,500,334,cow
009865.jpg,220,141,316,282,500,334,cow
005093.jpg,106,163,333,397,333,500,motorbike
005093.jpg,202,61,333,330,333,500,person
005093.jpg,95,215,128,253,333,500,person
002924.jpg,281,3,475,322,500,322,pottedplant
002924.jpg,1,17,252,319,500,322,cat
001593.jpg,125,128,276,433,423,500,person
001593.jpg,195,336,382,500,423,500,person
001593.jpg,264,259,339,355,423,500,person
001593.jpg,315,242,412,424,423,500,person
001593.jpg,17,238,128,410,423,500,person
001593.jpg,17,425,423,500,423,500,diningtable
001593.jpg,334,77,423,363,423,500,pottedplant
000855.jpg,118,338,258,462,375,500,bus
000855.jpg,309,426,344,454,375,500,bicycle
000855.jpg,252,419,262,450,375,500,person
000855.jpg,61,404,109,436,375,500,car
000855.jpg,41,408,64,430,375,500,car
000855.jpg,26,409,43,427,375,500,car
000855.jpg,11,408,29,424,375,500,car
009194.jpg,10,2,500,330,500,375,pottedplant
009180.jpg,343,102,445,260,500,333,motorbike
009180.jpg,3,90,213,331,500,333,motorbike
009180.jpg,354,81,440,244,500,333,person
009180.jpg,392,79,410,104,500,333,head
009180.jpg,352,130,363,141,500,333,hand
009180.jpg,419,127,430,137,500,333,hand
009180.jpg,351,229,373,238,500,333,foot
009180.jpg,429,229,439,244,500,333,foot
009180.jpg,229,21,343,291,500,333,person
009180.jpg,264,26,291,62,500,333,head
009180.jpg,241,134,264,156,500,333,hand
009180.jpg,301,127,319,149,500,333,hand
009180.jpg,267,263,284,279,500,333,foot
009180.jpg,291,266,306,282,500,333,foot
009180.jpg,24,18,219,296,500,333,person
009180.jpg,137,21,178,71,500,333,head
009180.jpg,198,209,217,244,500,333,hand
009180.jpg,25,153,46,177,500,333,hand
009180.jpg,187,242,211,291,500,333,foot
007813.jpg,51,184,231,293,500,375,dog
007813.jpg,270,82,500,274,500,375,person
007813.jpg,2,258,500,375,500,375,diningtable
001292.jpg,363,180,412,344,500,375,bottle
001292.jpg,61,63,308,338,500,375,person
001292.jpg,242,45,266,103,500,375,person
001292.jpg,186,69,215,89,500,375,person
001292.jpg,154,62,225,97,500,375,car
009816.jpg,87,227,157,269,500,375,sheep
009816.jpg,151,219,193,241,500,375,sheep
009816.jpg,235,214,283,259,500,375,sheep
009816.jpg,319,205,367,238,500,375,sheep
009816.jpg,396,186,454,220,500,375,sheep
009816.jpg,426,179,474,211,500,375,sheep
009816.jpg,482,173,500,209,500,375,sheep
009816.jpg,308,191,356,220,500,375,sheep
009816.jpg,242,204,293,227,500,375,sheep
002943.jpg,168,233,367,375,500,375,chair
002943.jpg,352,227,488,375,500,375,chair
002943.jpg,392,215,476,235,500,375,chair
002943.jpg,27,229,500,375,500,375,diningtable
007185.jpg,152,2,440,332,500,332,horse
000832.jpg,89,38,337,500,375,500,bird
007191.jpg,93,308,436,374,500,375,diningtable
007191.jpg,68,170,81,199,500,375,bottle
007191.jpg,260,257,290,353,500,375,bottle
007191.jpg,299,322,316,375,500,375,bottle
007191.jpg,274,315,292,375,500,375,bottle
007191.jpg,45,191,153,279,500,375,diningtable
007191.jpg,89,192,150,286,500,375,chair
007191.jpg,12,197,85,289,500,375,chair
007191.jpg,386,277,494,375,500,375,chair
007191.jpg,132,266,232,330,500,375,chair
007191.jpg,133,178,160,260,500,375,chair
007191.jpg,4,220,35,349,500,375,chair
000826.jpg,11,32,436,445,500,478,boat
005786.jpg,358,25,447,312,500,333,person
005786.jpg,320,51,390,312,500,333,person
005786.jpg,250,41,327,315,500,333,person
005786.jpg,192,31,271,318,500,333,person
005786.jpg,130,45,200,314,500,333,person
005786.jpg,47,47,146,328,500,333,person
004498.jpg,126,159,215,284,332,500,boat
002957.jpg,1,36,437,375,500,375,chair
002957.jpg,158,157,348,240,500,375,dog
003491.jpg,31,15,419,347,500,375,dog
001286.jpg,32,124,489,331,500,331,motorbike
000198.jpg,160,134,286,239,500,335,train
000173.jpg,106,64,270,297,394,480,person
000173.jpg,109,64,288,464,394,480,horse
004315.jpg,135,150,265,357,335,500,train
002002.jpg,24,163,97,265,500,375,chair
009157.jpg,22,114,156,213,500,375,chair
009157.jpg,270,95,394,177,500,375,chair
009157.jpg,414,136,500,199,500,375,chair
009157.jpg,5,169,500,375,500,375,diningtable
006264.jpg,193,38,339,348,500,374,bird
006270.jpg,197,180,274,273,500,375,chair
006270.jpg,5,252,276,375,500,375,chair
006270.jpg,297,177,316,195,500,375,pottedplant
000601.jpg,300,1,500,168,500,348,pottedplant
000601.jpg,168,34,420,190,500,348,pottedplant
000601.jpg,1,57,450,348,500,348,pottedplant
003308.jpg,174,58,257,104,375,500,cat
003308.jpg,11,277,181,500,375,500,chair
005779.jpg,134,27,500,331,500,332,dog
005779.jpg,14,44,200,268,500,332,sofa
001279.jpg,39,32,216,450,375,500,person
001279.jpg,121,224,264,441,375,500,person
001279.jpg,24,165,373,500,375,500,person
001279.jpg,315,353,375,500,375,500,chair
005037.jpg,65,171,169,412,333,500,person
004329.jpg,440,176,485,212,500,375,car
004329.jpg,350,133,439,228,500,375,car
004329.jpg,198,181,295,258,500,375,car
